"county_fips_character","region","state_name","county_name","Parent_Organization","value","name"
"05103",5103,"arkansas","ouachita","Kaiser Foundation Health Plan, Inc.","0","arkansas,ouachita"
"05103",5103,"arkansas","ouachita","UnitedHealth Group, Inc.","48.0081026333558","arkansas,ouachita"
"05103",5103,"arkansas","ouachita","WellCare Health Plans, Inc.","19.3787981093855","arkansas,ouachita"
"05105",5105,"arkansas","perry","Aetna Inc.","0","arkansas,perry"
"05105",5105,"arkansas","perry","Anthem Inc.","0","arkansas,perry"
"05105",5105,"arkansas","perry","CIGNA","0","arkansas,perry"
"05105",5105,"arkansas","perry","Health Net, Inc.","0","arkansas,perry"
"05105",5105,"arkansas","perry","Highmark Health","0","arkansas,perry"
"05105",5105,"arkansas","perry","Humana Inc.","22.9580573951435","arkansas,perry"
"05105",5105,"arkansas","perry","Kaiser Foundation Health Plan, Inc.","0","arkansas,perry"
"05105",5105,"arkansas","perry","UnitedHealth Group, Inc.","28.9183222958057","arkansas,perry"
"05105",5105,"arkansas","perry","WellCare Health Plans, Inc.","7.06401766004415","arkansas,perry"
"05107",5107,"arkansas","phillips","Aetna Inc.","0","arkansas,phillips"
"05107",5107,"arkansas","phillips","Anthem Inc.","0","arkansas,phillips"
"05107",5107,"arkansas","phillips","CIGNA","0","arkansas,phillips"
"05107",5107,"arkansas","phillips","Health Net, Inc.","0","arkansas,phillips"
"05107",5107,"arkansas","phillips","Highmark Health","0","arkansas,phillips"
"05107",5107,"arkansas","phillips","Humana Inc.","20.4620462046205","arkansas,phillips"
"05107",5107,"arkansas","phillips","Kaiser Foundation Health Plan, Inc.","0","arkansas,phillips"
"05107",5107,"arkansas","phillips","UnitedHealth Group, Inc.","55.6655665566557","arkansas,phillips"
"05107",5107,"arkansas","phillips","WellCare Health Plans, Inc.","10.7810781078108","arkansas,phillips"
"05109",5109,"arkansas","pike","Aetna Inc.","0","arkansas,pike"
"05109",5109,"arkansas","pike","Anthem Inc.","0","arkansas,pike"
"05109",5109,"arkansas","pike","CIGNA","0","arkansas,pike"
"05109",5109,"arkansas","pike","Health Net, Inc.","0","arkansas,pike"
"05109",5109,"arkansas","pike","Highmark Health","0","arkansas,pike"
"05109",5109,"arkansas","pike","Humana Inc.","12.0104438642298","arkansas,pike"
"05109",5109,"arkansas","pike","Kaiser Foundation Health Plan, Inc.","0","arkansas,pike"
"05109",5109,"arkansas","pike","UnitedHealth Group, Inc.","40.7310704960835","arkansas,pike"
"05109",5109,"arkansas","pike","WellCare Health Plans, Inc.","28.1984334203655","arkansas,pike"
"05111",5111,"arkansas","poinsett","Aetna Inc.","0","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","Anthem Inc.","0","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","CIGNA","11.1013986013986","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","Health Net, Inc.","0","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","Highmark Health","0","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","Humana Inc.","15.9090909090909","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","Kaiser Foundation Health Plan, Inc.","0","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","UnitedHealth Group, Inc.","50.9615384615385","arkansas,poinsett"
"05111",5111,"arkansas","poinsett","WellCare Health Plans, Inc.","7.51748251748252","arkansas,poinsett"
"05113",5113,"arkansas","polk","Aetna Inc.","3.02547770700637","arkansas,polk"
"05113",5113,"arkansas","polk","Anthem Inc.","0","arkansas,polk"
"05113",5113,"arkansas","polk","CIGNA","0","arkansas,polk"
"05113",5113,"arkansas","polk","Health Net, Inc.","0","arkansas,polk"
"05113",5113,"arkansas","polk","Highmark Health","0","arkansas,polk"
"05113",5113,"arkansas","polk","Humana Inc.","21.3375796178344","arkansas,polk"
"05113",5113,"arkansas","polk","Kaiser Foundation Health Plan, Inc.","0","arkansas,polk"
"05113",5113,"arkansas","polk","UnitedHealth Group, Inc.","38.8535031847134","arkansas,polk"
"05113",5113,"arkansas","polk","WellCare Health Plans, Inc.","0","arkansas,polk"
"05115",5115,"arkansas","pope","Aetna Inc.","0.565199838514332","arkansas,pope"
"05115",5115,"arkansas","pope","Anthem Inc.","0","arkansas,pope"
"05115",5115,"arkansas","pope","CIGNA","3.10859911182883","arkansas,pope"
"05115",5115,"arkansas","pope","Health Net, Inc.","0","arkansas,pope"
"05115",5115,"arkansas","pope","Highmark Health","0","arkansas,pope"
"05115",5115,"arkansas","pope","Humana Inc.","38.1509890997174","arkansas,pope"
"05115",5115,"arkansas","pope","Kaiser Foundation Health Plan, Inc.","0","arkansas,pope"
"05115",5115,"arkansas","pope","UnitedHealth Group, Inc.","19.9031085991118","arkansas,pope"
"05115",5115,"arkansas","pope","WellCare Health Plans, Inc.","0","arkansas,pope"
"05117",5117,"arkansas","prairie","Aetna Inc.","0","arkansas,prairie"
"05117",5117,"arkansas","prairie","Anthem Inc.","0","arkansas,prairie"
"05117",5117,"arkansas","prairie","CIGNA","0","arkansas,prairie"
"05117",5117,"arkansas","prairie","Health Net, Inc.","0","arkansas,prairie"
"05117",5117,"arkansas","prairie","Highmark Health","0","arkansas,prairie"
"05117",5117,"arkansas","prairie","Humana Inc.","7.76255707762557","arkansas,prairie"
"05117",5117,"arkansas","prairie","Kaiser Foundation Health Plan, Inc.","0","arkansas,prairie"
"05117",5117,"arkansas","prairie","UnitedHealth Group, Inc.","49.7716894977169","arkansas,prairie"
"05117",5117,"arkansas","prairie","WellCare Health Plans, Inc.","42.4657534246575","arkansas,prairie"
"05119",5119,"arkansas","pulaski","Aetna Inc.","0.677200902934537","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","Anthem Inc.","0","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","CIGNA","0","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","Health Net, Inc.","0","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","Highmark Health","0","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","Humana Inc.","25.741418229937","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","Kaiser Foundation Health Plan, Inc.","0","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","UnitedHealth Group, Inc.","29.9758698528839","arkansas,pulaski"
"05119",5119,"arkansas","pulaski","WellCare Health Plans, Inc.","19.5376352455826","arkansas,pulaski"
"05121",5121,"arkansas","randolph","Aetna Inc.","0","arkansas,randolph"
"05121",5121,"arkansas","randolph","Anthem Inc.","0","arkansas,randolph"
"05121",5121,"arkansas","randolph","CIGNA","0","arkansas,randolph"
"05121",5121,"arkansas","randolph","Health Net, Inc.","0","arkansas,randolph"
"05121",5121,"arkansas","randolph","Highmark Health","0","arkansas,randolph"
"05121",5121,"arkansas","randolph","Humana Inc.","62.6641651031895","arkansas,randolph"
"05121",5121,"arkansas","randolph","Kaiser Foundation Health Plan, Inc.","0","arkansas,randolph"
"05121",5121,"arkansas","randolph","UnitedHealth Group, Inc.","33.5834896810507","arkansas,randolph"
"05121",5121,"arkansas","randolph","WellCare Health Plans, Inc.","3.75234521575985","arkansas,randolph"
"05123",5123,"arkansas","st. francis","Aetna Inc.","0","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","Anthem Inc.","0","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","CIGNA","0","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","Health Net, Inc.","0","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","Highmark Health","0","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","Humana Inc.","22.9145728643216","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","Kaiser Foundation Health Plan, Inc.","0","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","UnitedHealth Group, Inc.","48.9447236180904","arkansas,st. francis"
"05123",5123,"arkansas","st. francis","WellCare Health Plans, Inc.","8.84422110552764","arkansas,st. francis"
"05125",5125,"arkansas","saline","Aetna Inc.","2.80957336108221","arkansas,saline"
"05125",5125,"arkansas","saline","Anthem Inc.","0","arkansas,saline"
"05125",5125,"arkansas","saline","CIGNA","0","arkansas,saline"
"05125",5125,"arkansas","saline","Health Net, Inc.","0","arkansas,saline"
"05125",5125,"arkansas","saline","Highmark Health","0","arkansas,saline"
"05125",5125,"arkansas","saline","Humana Inc.","44.4849115504683","arkansas,saline"
"05125",5125,"arkansas","saline","Kaiser Foundation Health Plan, Inc.","0","arkansas,saline"
"05125",5125,"arkansas","saline","UnitedHealth Group, Inc.","28.1217481789802","arkansas,saline"
"05125",5125,"arkansas","saline","WellCare Health Plans, Inc.","21.8002081165453","arkansas,saline"
"05127",5127,"arkansas","scott","Aetna Inc.","20.1848998459168","arkansas,scott"
"05127",5127,"arkansas","scott","Anthem Inc.","0","arkansas,scott"
"05127",5127,"arkansas","scott","CIGNA","5.23882896764253","arkansas,scott"
"05127",5127,"arkansas","scott","Health Net, Inc.","0","arkansas,scott"
"05127",5127,"arkansas","scott","Highmark Health","0","arkansas,scott"
"05127",5127,"arkansas","scott","Humana Inc.","22.8043143297381","arkansas,scott"
"05127",5127,"arkansas","scott","Kaiser Foundation Health Plan, Inc.","0","arkansas,scott"
"05127",5127,"arkansas","scott","UnitedHealth Group, Inc.","19.1063174114022","arkansas,scott"
"05127",5127,"arkansas","scott","WellCare Health Plans, Inc.","0","arkansas,scott"
"05129",5129,"arkansas","searcy","Aetna Inc.","0","arkansas,searcy"
"05129",5129,"arkansas","searcy","Anthem Inc.","0","arkansas,searcy"
"05129",5129,"arkansas","searcy","CIGNA","0","arkansas,searcy"
"05129",5129,"arkansas","searcy","Health Net, Inc.","0","arkansas,searcy"
"05129",5129,"arkansas","searcy","Highmark Health","0","arkansas,searcy"
"05129",5129,"arkansas","searcy","Humana Inc.","55.7471264367816","arkansas,searcy"
"05129",5129,"arkansas","searcy","Kaiser Foundation Health Plan, Inc.","0","arkansas,searcy"
"05129",5129,"arkansas","searcy","UnitedHealth Group, Inc.","19.7318007662835","arkansas,searcy"
"05129",5129,"arkansas","searcy","WellCare Health Plans, Inc.","3.63984674329502","arkansas,searcy"
"05131",5131,"arkansas","sebastian","Aetna Inc.","3.01381331100879","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","Anthem Inc.","0","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","CIGNA","7.04618389842333","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","Health Net, Inc.","0","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","Highmark Health","0","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","Humana Inc.","56.1322729175387","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","Kaiser Foundation Health Plan, Inc.","0","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","UnitedHealth Group, Inc.","14.2877075484861","arkansas,sebastian"
"05131",5131,"arkansas","sebastian","WellCare Health Plans, Inc.","0","arkansas,sebastian"
"05133",5133,"arkansas","sevier","Aetna Inc.","0","arkansas,sevier"
"05133",5133,"arkansas","sevier","Anthem Inc.","0","arkansas,sevier"
"05133",5133,"arkansas","sevier","CIGNA","0","arkansas,sevier"
"05133",5133,"arkansas","sevier","Health Net, Inc.","0","arkansas,sevier"
"05133",5133,"arkansas","sevier","Highmark Health","0","arkansas,sevier"
"05133",5133,"arkansas","sevier","Humana Inc.","60.625","arkansas,sevier"
"05133",5133,"arkansas","sevier","Kaiser Foundation Health Plan, Inc.","0","arkansas,sevier"
"05133",5133,"arkansas","sevier","UnitedHealth Group, Inc.","39.375","arkansas,sevier"
"05133",5133,"arkansas","sevier","WellCare Health Plans, Inc.","0","arkansas,sevier"
"05135",5135,"arkansas","sharp","Aetna Inc.","1.56709108716944","arkansas,sharp"
"05135",5135,"arkansas","sharp","Anthem Inc.","0","arkansas,sharp"
"05135",5135,"arkansas","sharp","CIGNA","0","arkansas,sharp"
"05135",5135,"arkansas","sharp","Health Net, Inc.","0","arkansas,sharp"
"05135",5135,"arkansas","sharp","Highmark Health","0","arkansas,sharp"
"05135",5135,"arkansas","sharp","Humana Inc.","40.6464250734574","arkansas,sharp"
"05135",5135,"arkansas","sharp","Kaiser Foundation Health Plan, Inc.","0","arkansas,sharp"
"05135",5135,"arkansas","sharp","UnitedHealth Group, Inc.","51.6160626836435","arkansas,sharp"
"05135",5135,"arkansas","sharp","WellCare Health Plans, Inc.","4.40744368266405","arkansas,sharp"
"05137",5137,"arkansas","stone","Aetna Inc.","3.40632603406326","arkansas,stone"
"05137",5137,"arkansas","stone","Anthem Inc.","0","arkansas,stone"
"05137",5137,"arkansas","stone","CIGNA","0","arkansas,stone"
"05137",5137,"arkansas","stone","Health Net, Inc.","0","arkansas,stone"
"05137",5137,"arkansas","stone","Highmark Health","0","arkansas,stone"
"05137",5137,"arkansas","stone","Humana Inc.","11.4355231143552","arkansas,stone"
"05137",5137,"arkansas","stone","Kaiser Foundation Health Plan, Inc.","0","arkansas,stone"
"05137",5137,"arkansas","stone","UnitedHealth Group, Inc.","49.1484184914842","arkansas,stone"
"05137",5137,"arkansas","stone","WellCare Health Plans, Inc.","36.0097323600973","arkansas,stone"
"05139",5139,"arkansas","union","Aetna Inc.","0","arkansas,union"
"05139",5139,"arkansas","union","Anthem Inc.","0","arkansas,union"
"05139",5139,"arkansas","union","CIGNA","0","arkansas,union"
"05139",5139,"arkansas","union","Health Net, Inc.","0","arkansas,union"
"05139",5139,"arkansas","union","Highmark Health","0","arkansas,union"
"05139",5139,"arkansas","union","Humana Inc.","7.29166666666667","arkansas,union"
"05139",5139,"arkansas","union","Kaiser Foundation Health Plan, Inc.","0","arkansas,union"
"05139",5139,"arkansas","union","UnitedHealth Group, Inc.","74.0327380952381","arkansas,union"
"05139",5139,"arkansas","union","WellCare Health Plans, Inc.","9.15178571428571","arkansas,union"
"05141",5141,"arkansas","van buren","Aetna Inc.","1.43295803480041","arkansas,van buren"
"05141",5141,"arkansas","van buren","Anthem Inc.","0","arkansas,van buren"
"05141",5141,"arkansas","van buren","CIGNA","0","arkansas,van buren"
"05141",5141,"arkansas","van buren","Health Net, Inc.","0","arkansas,van buren"
"05141",5141,"arkansas","van buren","Highmark Health","0","arkansas,van buren"
"05141",5141,"arkansas","van buren","Humana Inc.","31.3203684749232","arkansas,van buren"
"05141",5141,"arkansas","van buren","Kaiser Foundation Health Plan, Inc.","0","arkansas,van buren"
"05141",5141,"arkansas","van buren","UnitedHealth Group, Inc.","24.0532241555783","arkansas,van buren"
"05141",5141,"arkansas","van buren","WellCare Health Plans, Inc.","4.60593654042989","arkansas,van buren"
"05143",5143,"arkansas","washington","Aetna Inc.","3.61625821876868","arkansas,washington"
"05143",5143,"arkansas","washington","Anthem Inc.","0","arkansas,washington"
"05143",5143,"arkansas","washington","CIGNA","0","arkansas,washington"
"05143",5143,"arkansas","washington","Health Net, Inc.","0","arkansas,washington"
"05143",5143,"arkansas","washington","Highmark Health","0","arkansas,washington"
"05143",5143,"arkansas","washington","Humana Inc.","54.5277943813509","arkansas,washington"
"05143",5143,"arkansas","washington","Kaiser Foundation Health Plan, Inc.","0","arkansas,washington"
"05143",5143,"arkansas","washington","UnitedHealth Group, Inc.","18.1560071727436","arkansas,washington"
"05143",5143,"arkansas","washington","WellCare Health Plans, Inc.","0","arkansas,washington"
"05145",5145,"arkansas","white","Aetna Inc.","0.628930817610063","arkansas,white"
"05145",5145,"arkansas","white","Anthem Inc.","0","arkansas,white"
"05145",5145,"arkansas","white","CIGNA","0","arkansas,white"
"05145",5145,"arkansas","white","Health Net, Inc.","0","arkansas,white"
"05145",5145,"arkansas","white","Highmark Health","1.34770889487871","arkansas,white"
"05145",5145,"arkansas","white","Humana Inc.","13.3423180592992","arkansas,white"
"05145",5145,"arkansas","white","Kaiser Foundation Health Plan, Inc.","0","arkansas,white"
"05145",5145,"arkansas","white","UnitedHealth Group, Inc.","12.6684636118598","arkansas,white"
"05145",5145,"arkansas","white","WellCare Health Plans, Inc.","53.5040431266846","arkansas,white"
"05147",5147,"arkansas","woodruff","Aetna Inc.","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","Anthem Inc.","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","CIGNA","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","Health Net, Inc.","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","Highmark Health","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","Humana Inc.","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","Kaiser Foundation Health Plan, Inc.","0","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","UnitedHealth Group, Inc.","22.9591836734694","arkansas,woodruff"
"05147",5147,"arkansas","woodruff","WellCare Health Plans, Inc.","61.2244897959184","arkansas,woodruff"
"05149",5149,"arkansas","yell","Aetna Inc.","1.58536585365854","arkansas,yell"
"05149",5149,"arkansas","yell","Anthem Inc.","0","arkansas,yell"
"05149",5149,"arkansas","yell","CIGNA","15.7317073170732","arkansas,yell"
"05149",5149,"arkansas","yell","Health Net, Inc.","0","arkansas,yell"
"05149",5149,"arkansas","yell","Highmark Health","0","arkansas,yell"
"05149",5149,"arkansas","yell","Humana Inc.","15.4878048780488","arkansas,yell"
"05149",5149,"arkansas","yell","Kaiser Foundation Health Plan, Inc.","0","arkansas,yell"
"05149",5149,"arkansas","yell","UnitedHealth Group, Inc.","35.2439024390244","arkansas,yell"
"05149",5149,"arkansas","yell","WellCare Health Plans, Inc.","6.58536585365854","arkansas,yell"
"06001",6001,"california","alameda","Aetna Inc.","0.193947966225194","california,alameda"
"06001",6001,"california","alameda","Anthem Inc.","0.12965582272513","california,alameda"
"06001",6001,"california","alameda","CIGNA","0","california,alameda"
"06001",6001,"california","alameda","Health Net, Inc.","5.62663409198063","california,alameda"
"06001",6001,"california","alameda","Highmark Health","0.0160730358750161","california,alameda"
"06001",6001,"california","alameda","Humana Inc.","0.0503621790750504","california,alameda"
"06001",6001,"california","alameda","Kaiser Foundation Health Plan, Inc.","78.3035446401783","california,alameda"
"06001",6001,"california","alameda","UnitedHealth Group, Inc.","6.1977626334062","california,alameda"
"06001",6001,"california","alameda","WellCare Health Plans, Inc.","2.61133256182761","california,alameda"
"06003",6003,"california","alpine","Aetna Inc.","0","california,alpine"
"06003",6003,"california","alpine","Anthem Inc.","0","california,alpine"
"06003",6003,"california","alpine","CIGNA","0","california,alpine"
"06003",6003,"california","alpine","Health Net, Inc.","0","california,alpine"
"06003",6003,"california","alpine","Highmark Health","0","california,alpine"
"06003",6003,"california","alpine","Humana Inc.","0","california,alpine"
"06003",6003,"california","alpine","Kaiser Foundation Health Plan, Inc.","0","california,alpine"
"06003",6003,"california","alpine","UnitedHealth Group, Inc.","0","california,alpine"
"06003",6003,"california","alpine","WellCare Health Plans, Inc.","0","california,alpine"
"06005",6005,"california","amador","Aetna Inc.","0.718317085684967","california,amador"
"06005",6005,"california","amador","Anthem Inc.","0","california,amador"
"06005",6005,"california","amador","CIGNA","0","california,amador"
"06005",6005,"california","amador","Health Net, Inc.","0","california,amador"
"06005",6005,"california","amador","Highmark Health","0","california,amador"
"06005",6005,"california","amador","Humana Inc.","0","california,amador"
"06005",6005,"california","amador","Kaiser Foundation Health Plan, Inc.","61.262185736275","california,amador"
"06005",6005,"california","amador","UnitedHealth Group, Inc.","34.3252950230888","california,amador"
"06005",6005,"california","amador","WellCare Health Plans, Inc.","0","california,amador"
"06007",6007,"california","butte","Aetna Inc.","10.9965635738832","california,butte"
"06007",6007,"california","butte","Anthem Inc.","3.43642611683849","california,butte"
"06007",6007,"california","butte","CIGNA","0","california,butte"
"06007",6007,"california","butte","Health Net, Inc.","0","california,butte"
"06007",6007,"california","butte","Highmark Health","0","california,butte"
"06007",6007,"california","butte","Humana Inc.","2.74914089347079","california,butte"
"06007",6007,"california","butte","Kaiser Foundation Health Plan, Inc.","50.8591065292096","california,butte"
"06007",6007,"california","butte","UnitedHealth Group, Inc.","18.0412371134021","california,butte"
"06007",6007,"california","butte","WellCare Health Plans, Inc.","0","california,butte"
"06009",6009,"california","calaveras","Aetna Inc.","0","california,calaveras"
"06009",6009,"california","calaveras","Anthem Inc.","0","california,calaveras"
"06009",6009,"california","calaveras","CIGNA","0","california,calaveras"
"06009",6009,"california","calaveras","Health Net, Inc.","0","california,calaveras"
"06009",6009,"california","calaveras","Highmark Health","0","california,calaveras"
"06009",6009,"california","calaveras","Humana Inc.","0","california,calaveras"
"06009",6009,"california","calaveras","Kaiser Foundation Health Plan, Inc.","36.9230769230769","california,calaveras"
"06009",6009,"california","calaveras","UnitedHealth Group, Inc.","62.2742474916388","california,calaveras"
"06009",6009,"california","calaveras","WellCare Health Plans, Inc.","0","california,calaveras"
"06011",6011,"california","colusa","Aetna Inc.","0","california,colusa"
"06011",6011,"california","colusa","Anthem Inc.","0","california,colusa"
"06011",6011,"california","colusa","CIGNA","0","california,colusa"
"06011",6011,"california","colusa","Health Net, Inc.","0","california,colusa"
"06011",6011,"california","colusa","Highmark Health","0","california,colusa"
"06011",6011,"california","colusa","Humana Inc.","0","california,colusa"
"06011",6011,"california","colusa","Kaiser Foundation Health Plan, Inc.","29.0816326530612","california,colusa"
"06011",6011,"california","colusa","UnitedHealth Group, Inc.","70.9183673469388","california,colusa"
"06011",6011,"california","colusa","WellCare Health Plans, Inc.","0","california,colusa"
"06013",6013,"california","contra costa","Aetna Inc.","0.486567564601295","california,contra costa"
"06013",6013,"california","contra costa","Anthem Inc.","0.26218552979769","california,contra costa"
"06013",6013,"california","contra costa","CIGNA","0","california,contra costa"
"06013",6013,"california","contra costa","Health Net, Inc.","3.60962403814495","california,contra costa"
"06013",6013,"california","contra costa","Highmark Health","0.0646317817640818","california,contra costa"
"06013",6013,"california","contra costa","Humana Inc.","0.0841432630513518","california,contra costa"
"06013",6013,"california","contra costa","Kaiser Foundation Health Plan, Inc.","74.4728851383486","california,contra costa"
"06013",6013,"california","contra costa","UnitedHealth Group, Inc.","3.10720339499774","california,contra costa"
"06013",6013,"california","contra costa","WellCare Health Plans, Inc.","0","california,contra costa"
"06015",6015,"california","del norte","Aetna Inc.","0","california,del norte"
"06015",6015,"california","del norte","Anthem Inc.","0","california,del norte"
"06015",6015,"california","del norte","CIGNA","0","california,del norte"
"06015",6015,"california","del norte","Health Net, Inc.","0","california,del norte"
"06015",6015,"california","del norte","Highmark Health","0","california,del norte"
"06015",6015,"california","del norte","Humana Inc.","0","california,del norte"
"06015",6015,"california","del norte","Kaiser Foundation Health Plan, Inc.","4.72636815920398","california,del norte"
"06015",6015,"california","del norte","UnitedHealth Group, Inc.","95.273631840796","california,del norte"
"06015",6015,"california","del norte","WellCare Health Plans, Inc.","0","california,del norte"
"06017",6017,"california","el dorado","Aetna Inc.","0.621276595744681","california,el dorado"
"06017",6017,"california","el dorado","Anthem Inc.","0.272340425531915","california,el dorado"
"06017",6017,"california","el dorado","CIGNA","0","california,el dorado"
"06017",6017,"california","el dorado","Health Net, Inc.","0.102127659574468","california,el dorado"
"06017",6017,"california","el dorado","Highmark Health","0","california,el dorado"
"06017",6017,"california","el dorado","Humana Inc.","0","california,el dorado"
"06017",6017,"california","el dorado","Kaiser Foundation Health Plan, Inc.","75.6085106382979","california,el dorado"
"06017",6017,"california","el dorado","UnitedHealth Group, Inc.","22.9021276595745","california,el dorado"
"06017",6017,"california","el dorado","WellCare Health Plans, Inc.","0","california,el dorado"
"06019",6019,"california","fresno","Aetna Inc.","0.290457537239854","california,fresno"
"06019",6019,"california","fresno","Anthem Inc.","1.52690063154529","california,fresno"
"06019",6019,"california","fresno","CIGNA","0","california,fresno"
"06019",6019,"california","fresno","Health Net, Inc.","15.0105257547899","california,fresno"
"06019",6019,"california","fresno","Highmark Health","0.383723718922376","california,fresno"
"06019",6019,"california","fresno","Humana Inc.","0.0453007168172249","california,fresno"
"06019",6019,"california","fresno","Kaiser Foundation Health Plan, Inc.","45.8842966397527","california,fresno"
"06019",6019,"california","fresno","UnitedHealth Group, Inc.","6.92035068084313","california,fresno"
"06019",6019,"california","fresno","WellCare Health Plans, Inc.","0.924667572681003","california,fresno"
"06021",6021,"california","glenn","Aetna Inc.","0","california,glenn"
"06021",6021,"california","glenn","Anthem Inc.","0","california,glenn"
"06021",6021,"california","glenn","CIGNA","0","california,glenn"
"06021",6021,"california","glenn","Health Net, Inc.","0","california,glenn"
"06021",6021,"california","glenn","Highmark Health","0","california,glenn"
"06021",6021,"california","glenn","Humana Inc.","0","california,glenn"
"06021",6021,"california","glenn","Kaiser Foundation Health Plan, Inc.","100.0","california,glenn"
"06021",6021,"california","glenn","UnitedHealth Group, Inc.","0","california,glenn"
"06021",6021,"california","glenn","WellCare Health Plans, Inc.","0","california,glenn"
"06023",6023,"california","humboldt","Aetna Inc.","2.291917973462","california,humboldt"
"06023",6023,"california","humboldt","Anthem Inc.","0","california,humboldt"
"06023",6023,"california","humboldt","CIGNA","0","california,humboldt"
"06023",6023,"california","humboldt","Health Net, Inc.","0","california,humboldt"
"06023",6023,"california","humboldt","Highmark Health","0","california,humboldt"
"06023",6023,"california","humboldt","Humana Inc.","0","california,humboldt"
"06023",6023,"california","humboldt","Kaiser Foundation Health Plan, Inc.","9.04704463208685","california,humboldt"
"06023",6023,"california","humboldt","UnitedHealth Group, Inc.","81.9059107358263","california,humboldt"
"06023",6023,"california","humboldt","WellCare Health Plans, Inc.","0","california,humboldt"
"06025",6025,"california","imperial","Aetna Inc.","0","california,imperial"
"06025",6025,"california","imperial","Anthem Inc.","0","california,imperial"
"06025",6025,"california","imperial","CIGNA","0","california,imperial"
"06025",6025,"california","imperial","Health Net, Inc.","0","california,imperial"
"06025",6025,"california","imperial","Highmark Health","0","california,imperial"
"06025",6025,"california","imperial","Humana Inc.","0","california,imperial"
"06025",6025,"california","imperial","Kaiser Foundation Health Plan, Inc.","9.185303514377","california,imperial"
"06025",6025,"california","imperial","UnitedHealth Group, Inc.","2.47603833865815","california,imperial"
"06025",6025,"california","imperial","WellCare Health Plans, Inc.","3.91373801916933","california,imperial"
"06027",6027,"california","inyo","Aetna Inc.","20.9677419354839","california,inyo"
"06027",6027,"california","inyo","Anthem Inc.","0","california,inyo"
"06027",6027,"california","inyo","CIGNA","0","california,inyo"
"06027",6027,"california","inyo","Health Net, Inc.","0","california,inyo"
"06027",6027,"california","inyo","Highmark Health","0","california,inyo"
"06027",6027,"california","inyo","Humana Inc.","0","california,inyo"
"06027",6027,"california","inyo","Kaiser Foundation Health Plan, Inc.","32.258064516129","california,inyo"
"06027",6027,"california","inyo","UnitedHealth Group, Inc.","46.7741935483871","california,inyo"
"06027",6027,"california","inyo","WellCare Health Plans, Inc.","0","california,inyo"
"06029",6029,"california","kern","Aetna Inc.","5.40598233583264","california,kern"
"06029",6029,"california","kern","Anthem Inc.","4.14120660671879","california,kern"
"06029",6029,"california","kern","CIGNA","0","california,kern"
"06029",6029,"california","kern","Health Net, Inc.","19.1504122528484","california,kern"
"06029",6029,"california","kern","Highmark Health","0","california,kern"
"06029",6029,"california","kern","Humana Inc.","0.0640392774234864","california,kern"
"06029",6029,"california","kern","Kaiser Foundation Health Plan, Inc.","39.2640819702751","california,kern"
"06029",6029,"california","kern","UnitedHealth Group, Inc.","9.59788670384503","california,kern"
"06029",6029,"california","kern","WellCare Health Plans, Inc.","0.0506977612935934","california,kern"
"06031",6031,"california","kings","Aetna Inc.","0","california,kings"
"06031",6031,"california","kings","Anthem Inc.","0","california,kings"
"06031",6031,"california","kings","CIGNA","0","california,kings"
"06031",6031,"california","kings","Health Net, Inc.","0","california,kings"
"06031",6031,"california","kings","Highmark Health","0","california,kings"
"06031",6031,"california","kings","Humana Inc.","0","california,kings"
"06031",6031,"california","kings","Kaiser Foundation Health Plan, Inc.","30.5876443997991","california,kings"
